225.7,656.7,955577781
226.8,605.0,955577797
231.5,581.6,955577828
235.5,551.5,955577844
240.8,552.4,955577859
240.4,502.5,955577872
238.2,521.4,955577887
239.6,508.7,955577904
234.6,522.0,955577917
229.1,532.1,955577932
237.0,507.3,955577948
180.6,495.7,955577978
177.1,493.7,955577992
173.8,519.0,955578006
179.6,519.4,955578023
177.7,524.1,955578038
202.0,553.3,955578051
199.0,558.1,955578067
206.8,565.7,955578083
213.6,577.7,955578096
236.9,607.8,955578128
236.2,605.4,955578141
230.8,607.8,955578157
233.6,596.3,955578175
233.4,596.6,955578186
237.2,576.4,955578204
221.6,517.7,955578218
218.1,513.6,955578231
218.1,492.8,955578247
228.3,549.3,955578279
226.3,548.9,955578292
225.6,548.6,955578308
222.9,544.3,955578322
234.6,560.0,955578337
241.1,598.1,955578353
228.2,572.4,955578365
236.8,568.8,955578382
218.2,544.4,955578398
224.5,550.8,955578428
229.4,566.7,955578442
230.1,569.4,955578455
234.0,551.7,955578472
233.1,554.5,955578487
233.2,555.9,955578500
237.2,542.9,955578517
245.3,550.3,955578533
247.6,557.3,955578547
250.4,561.6,955578579
250.7,572.5,955578590
255.3,596.3,955578607
254.5,593.6,955578622
249.8,601.1,955578635
233.0,582.5,955578653
230.7,581.7,955578667
230.4,559.2,955578679
230.1,572.3,955578697
213.3,526.8,955578729
216.9,535.3,955578742
237.6,556.2,955578757
174.4,498.7,955578769
169.1,493.7,955578787
155.4,496.3,955578804
171.8,501.4,955578815
161.9,492.5,955578833
158.9,446.4,955578847
176.7,467.1,955578878
173.9,436.2,955578892
162.4,399.5,955578907
189.2,433.3,955578922
220.5,513.4,955578938
201.5,476.5,955578949
199.7,479.3,955578967
162.6,448.3,955578984
174.9,465.0,955578995
155.0,456.5,955579028
159.5,467.1,955579040
184.6,504.4,955579057
251.0,603.7,955579072
247.8,600.2,955579087
242.5,583.0,955579104
230.0,556.3,955579117
227.3,559.5,955579130
224.8,558.1,955579147
224.6,563.5,955579179
219.3,595.9,955579192
230.4,631.3,955579207
241.7,620.7,955579220
237.2,615.3,955579237
248.1,642.5,955579253
252.6,632.6,955579266
257.1,623.9,955579282
245.2,617.1,955579298
248.5,621.4,955579328
234.0,594.2,955579341
226.0,577.8,955579354
228.3,573.8,955579371
239.5,589.6,955579386
238.4,585.9,955579399
236.9,478.1,955579416
242.9,480.3,955579431
242.8,476.9,955579444
246.7,500.3,955579477
244.6,503.1,955579489
241.6,539.4,955579506
243.8,553.2,955579526
243.6,556.1,955579541
252.3,599.1,955579552
275.2,620.8,955579567
273.5,618.6,955579582
273.6,602.0,955579597
274.8,600.3,955579628
224.6,361.3,955579642
213.2,305.1,955579658
231.0,371.5,955579670
244.4,439.5,955579687
255.1,573.6,955579705
254.2,610.9,955579721
260.8,641.2,955579736
261.1,646.5,955579750
270.8,641.4,955579778
247.0,653.2,955579792
244.6,652.5,955579805
238.9,632.0,955579822
248.9,596.6,955579837
248.6,599.0,955579850
250.5,592.3,955579867
264.0,597.7,955579882
265.4,589.9,955579895
256.4,638.0,955579928
269.0,611.5,955579939
274.7,611.2,955579956
282.7,594.0,955579972
234.1,537.1,955579984
244.5,544.6,955580002
244.2,532.0,955580017
255.8,569.2,955580030
231.7,529.1,955580047
251.1,533.2,955580077
271.2,547.2,955580092
267.6,651.1,955580107
260.5,659.4,955580119
293.3,649.1,955580138
285.2,650.1,955580152
279.6,650.7,955580165
279.2,649.8,955580182
278.1,644.4,955580197
247.1,627.7,955580228
245.0,642.7,955580242
240.1,627.5,955580255
235.7,619.0,955580272
242.0,631.7,955580287
243.8,632.0,955580300
246.7,599.3,955580319
245.5,600.2,955580332
273.0,618.7,955580345
272.4,613.3,955580378
256.1,580.2,955580390
256.8,583.1,955580408
255.3,609.0,955580422
251.4,610.7,955580436
244.1,601.3,955580451
255.5,568.3,955580466
263.9,517.0,955580479
305.9,591.6,955580570
232.8,377.9,955580588
203.6,536.1,955580616
224.9,487.4,955580633
198.5,584.2,955580648
197.8,516.5,955580681
201.1,499.0,955580693
204.1,491.8,955580707
205.0,522.0,955580723
217.4,537.4,955580751
217.9,537.0,955580769
214.2,535.9,955580786
208.7,534.6,955580799
187.1,543.9,955580831
189.3,538.7,955580843
186.5,544.6,955580858
189.4,571.1,955580874
197.0,574.7,955580886
207.1,577.9,955580904
231.2,588.9,955580920
224.3,583.2,955580932
200.1,561.5,955580950
214.8,573.8,955580979
217.9,576.2,955580994
221.4,609.9,955581008
220.0,601.8,955581021
222.2,601.8,955581039
212.6,575.4,955581054
173.9,471.2,955581066
185.2,500.8,955581084
186.4,507.2,955581098
185.3,494.8,955581132
206.3,552.5,955581143
205.4,541.9,955581156
218.1,582.8,955581173
214.1,569.7,955581188
223.9,591.9,955581201
200.8,545.6,955581219
209.3,563.7,955581235
205.0,564.7,955581246
228.1,615.4,955581281
211.2,583.5,955581293
199.3,581.0,955581308
201.4,563.4,955581324
220.8,596.2,955581336
218.1,589.9,955581353
219.3,590.9,955581369
216.4,586.7,955581382
234.8,599.0,955581398
240.5,598.5,955581428
239.3,613.8,955581443
218.9,583.2,955581459
200.5,570.8,955581471
227.0,575.5,955581488
219.1,589.4,955581506
222.7,593.5,955581518
224.9,593.8,955581535
229.2,625.5,955581552
238.9,612.6,955581579
231.6,616.1,955581591
232.2,613.0,955581604
258.1,604.5,955581621
255.1,603.6,955581636
249.0,602.9,955581649
248.7,599.1,955581665
243.0,603.2,955581682
242.6,600.7,955581694
236.5,595.4,955581728
230.3,596.9,955581739
222.3,595.8,955581755
187.9,593.9,955581772
204.0,604.7,955581784
214.1,597.8,955581801
219.7,598.6,955581817
212.9,599.8,955581828
208.6,591.4,955581845
232.8,596.5,955581875
250.5,584.8,955581890
242.2,580.6,955581906
241.8,581.0,955581924
232.3,574.1,955581939
237.4,569.1,955581956
247.8,586.2,955581968
249.6,588.0,955581985
249.8,582.6,955582003
252.7,591.6,955582031
254.6,587.8,955582046
228.9,561.0,955582060
214.4,527.4,955582077
203.5,497.5,955582092
204.1,507.1,955582101
209.1,515.0,955582117
223.4,540.1,955582132
219.2,531.3,955582145
214.9,617.0,955582179
223.4,612.9,955582189
222.4,602.8,955582207
221.6,607.6,955582225
221.7,607.4,955582235
228.4,592.2,955582251
223.9,599.7,955582268
233.9,607.7,955582280
237.6,590.7,955582297
237.2,590.2,955582327
240.2,582.0,955582342
237.3,584.0,955582357
234.5,583.3,955582370
232.0,575.2,955582387
220.2,561.4,955582402
222.9,569.0,955582415
219.7,564.9,955582432
216.5,562.3,955582448
224.5,559.8,955582477
228.9,567.0,955582492
234.4,578.2,955582504
218.4,515.5,955582522
217.1,500.2,955582538
213.8,473.8,955582549
215.2,482.9,955582566
228.6,519.7,955582584
230.7,534.1,955582595
239.1,562.5,955582629
240.2,562.4,955582640
236.0,573.4,955582656
234.6,575.3,955582672
235.3,579.6,955582685
236.3,580.9,955582702
228.5,576.2,955582717
230.1,581.8,955582730
202.4,547.0,955582746
197.7,552.7,955582777
203.7,540.1,955582792
209.0,552.2,955582807
209.6,554.7,955582820
213.7,583.0,955582837
219.2,595.5,955582852
219.8,600.0,955582865
222.9,579.6,955582881
223.8,579.2,955582897
272.3,578.2,955582928
257.4,579.5,955582942
267.2,585.3,955582955
251.3,590.9,955582971
240.0,593.2,955582989
234.3,606.6,955583000
244.5,580.3,955583017
239.6,584.5,955583033
232.7,591.3,955583046
222.3,605.4,955583080
222.6,599.4,955583089
221.3,571.1,955583106
223.1,559.8,955583122
221.5,569.9,955583136
234.4,555.2,955583151
229.3,568.3,955583167
243.2,592.8,955583186
255.0,597.6,955583201
256.6,579.5,955583227
270.8,596.1,955583242
256.5,604.0,955583257
248.0,602.8,955583270
242.5,595.0,955583287
251.6,585.8,955583302
246.3,588.0,955583317
236.4,565.7,955583333
236.2,573.8,955583348
236.6,566.4,955583383
242.0,562.7,955583394
246.9,570.6,955583406
252.7,582.1,955583423
252.6,578.8,955583438
248.7,574.6,955583460
248.4,577.4,955583472
248.3,577.2,955583486
246.8,567.1,955583501
238.1,568.9,955583531
237.4,558.7,955583541
242.4,558.0,955583557
251.4,604.6,955583573
249.6,589.4,955583586
249.0,575.4,955583603
252.7,587.2,955583618
253.7,592.4,955583633
256.9,600.2,955583648
261.3,597.4,955583678
258.9,592.9,955583692
260.0,594.8,955583706
263.9,595.6,955583719
266.5,598.9,955583736
254.6,602.1,955583757
257.1,598.6,955583769
252.1,587.2,955583784
240.4,571.7,955583800
221.5,538.3,955583832
219.2,532.5,955583844
222.1,547.6,955583854
253.1,585.3,955583871
253.7,587.1,955583887
256.4,589.8,955583900
258.9,591.8,955583917
257.4,591.3,955583932
254.6,588.7,955583945
258.0,590.8,955583978
259.4,589.2,955583989
272.7,577.3,955584006
276.9,581.5,955584022
268.5,604.2,955584034
272.7,613.1,955584055
274.7,609.7,955584069
276.2,606.7,955584081
282.2,598.8,955584098
285.6,585.2,955584128
280.5,581.8,955584142
284.7,578.8,955584157
273.0,585.4,955584170
281.7,580.1,955584187
269.3,582.3,955584202
270.3,578.0,955584215
270.7,559.0,955584233
268.5,564.2,955584247
261.3,534.9,955584278
257.7,523.7,955584292
254.9,533.8,955584305
269.0,538.0,955584323
265.4,551.9,955584337
266.8,548.8,955584349
271.9,559.7,955584369
267.7,565.7,955584382
257.1,582.8,955584394
253.5,594.2,955584428
272.6,579.4,955584439
261.9,557.1,955584459
262.2,546.1,955584471
257.9,546.5,955584485
233.3,542.8,955584503
226.1,537.6,955584517
217.9,519.2,955584529
197.7,494.8,955584549
214.4,517.4,955584577
228.0,530.4,955584592
175.6,488.6,955584607
190.9,501.7,955584619
231.7,542.1,955584638
225.4,616.6,955584652
229.8,625.6,955584664
236.4,619.3,955584683
229.5,598.7,955584697
240.2,580.7,955584728
233.2,571.7,955584742
247.4,538.8,955584755
247.2,530.7,955584772
245.7,527.6,955584787
231.1,531.0,955584800
221.7,534.2,955584818
205.0,542.7,955584832
199.2,559.7,955584845
187.3,564.6,955584878
191.2,571.1,955584889
228.7,574.6,955584908
221.6,580.9,955584923
228.5,571.8,955584934
248.0,571.3,955584953
241.5,570.2,955584967
236.9,570.3,955584979
243.9,571.1,955584999
251.7,576.3,955585027
247.6,574.8,955585048
227.8,568.3,955585062
238.6,540.0,955585071
256.3,545.0,955585089
230.8,466.2,955585103
222.9,444.2,955585115
235.3,485.8,955585134
231.6,546.8,955585150
238.7,605.7,955585182
231.3,610.1,955585193
232.9,569.2,955585205
228.3,567.4,955585223
226.1,576.4,955585239
227.5,566.9,955585250
225.4,570.7,955585270
221.1,560.2,955585283
219.3,547.3,955585296
439.8,991.9,955585438
200.0,596.1,955585453
215.7,577.9,955585486
224.2,524.0,955585494
195.4,453.2,955585508
193.5,448.3,955585520
199.8,464.3,955585537
208.9,481.1,955585552
210.9,489.2,955585568
188.4,475.2,955585583
184.2,496.2,955585598
174.6,493.2,955585630
188.8,502.9,955585643
184.2,517.4,955585657
205.4,539.2,955585673
205.5,551.4,955585688
244.5,584.5,955585702
247.3,586.8,955585718
241.9,586.8,955585733
229.8,578.2,955585747
230.1,580.8,955585780
235.7,581.6,955585793
233.3,587.1,955585807
229.4,592.1,955585823
230.1,599.4,955585837
219.6,608.1,955585854
219.2,608.3,955585868
220.3,603.3,955585882
215.5,602.0,955585897
178.7,558.1,955585931
156.4,530.6,955585943
210.4,554.9,955585958
219.1,557.6,955585970
208.0,545.9,955585988
118.4,477.2,955586003
104.3,466.3,955586016
119.5,483.0,955586033
136.2,518.7,955586050
164.8,557.6,955586081
160.2,574.9,955586093
167.5,579.7,955586106
210.2,577.5,955586123
216.7,575.7,955586139
226.8,575.4,955586153
233.0,579.1,955586168
231.9,590.8,955586184
233.3,598.9,955586198
205.2,580.9,955586230
197.9,579.9,955586242
191.4,569.7,955586257
700.5,538.0,955590291
701.1,517.8,955590308
715.8,502.0,955590323
718.2,507.0,955590336
728.5,534.8,955590354
728.1,539.5,955590367
723.7,549.4,955590382
712.0,557.1,955590398
625.4,441.4,955590428
640.1,468.3,955590444
644.5,523.4,955590458
661.9,526.8,955590471
688.0,567.4,955590515
725.9,615.1,955590532
711.9,597.5,955590550
722.4,612.9,955590580
711.3,593.3,955590595
664.6,554.2,955590605
627.2,514.6,955590623
682.7,542.9,955590638
696.4,553.8,955590652
713.9,566.5,955590667
719.1,571.4,955590683
711.9,568.6,955590696
763.1,583.7,955590730
783.2,591.8,955590739
723.9,585.8,955590770
730.4,586.8,955590783
725.0,592.9,955590800
706.4,605.3,955590815
711.9,603.1,955590828
719.0,593.8,955590845
720.0,592.5,955590881
707.5,612.8,955590897
706.3,608.3,955590911
699.2,605.0,955590925
695.6,594.7,955590940
696.7,579.3,955590951
709.6,578.6,955590964
704.9,578.2,955590981
707.4,551.6,955590996
730.9,570.6,955591027
733.4,574.0,955591042
734.4,579.3,955591055
741.4,592.0,955591071
714.1,579.1,955591086
717.7,589.4,955591099
714.2,589.8,955591116
696.0,590.7,955591131
684.7,600.2,955591146
674.6,576.8,955591177
674.9,579.0,955591191
717.4,617.6,955591207
724.5,616.4,955591233
736.7,621.0,955591251
737.8,616.9,955591266
733.5,604.1,955591278
726.6,582.0,955591296
721.1,598.6,955591328
716.6,605.7,955591341
712.8,593.3,955591356
709.7,588.0,955591369
691.4,592.3,955591386
699.1,566.7,955591401
704.7,561.1,955591414
731.5,581.8,955591431
719.4,576.7,955591446
693.5,545.9,955591477
675.6,494.3,955591491
678.5,487.6,955591506
700.1,523.5,955591521
708.9,566.9,955591536
715.9,550.2,955591555
722.4,563.5,955591572
736.8,596.2,955591594
737.2,668.9,955591729
657.2,593.5,955591800
656.6,570.0,955591822
683.4,564.5,955591840
672.5,559.7,955591866
678.8,569.2,955591885
696.6,569.3,955591899
678.0,566.5,955591932
726.5,586.6,955591944
711.7,589.3,955591956
708.5,588.4,955591973
703.2,570.3,955591989
713.0,570.6,955592003
717.9,568.3,955592018
698.5,594.5,955592035
705.0,578.3,955592047
704.1,582.3,955592081
706.1,579.1,955592090
700.9,590.2,955592106
696.9,588.5,955592126
681.0,588.6,955592137
667.0,589.0,955592152
681.0,591.6,955592169
700.2,596.7,955592178
721.5,611.3,955592195
719.7,585.7,955592228
714.9,582.6,955592245
723.2,560.1,955592259
722.0,564.4,955592270
717.0,569.0,955592288
706.1,580.0,955592304
702.1,586.2,955592318
717.2,586.5,955592333
714.8,569.7,955592350
714.5,569.0,955592381
698.3,561.6,955592394
696.4,558.9,955592409
708.8,560.2,955592424
704.2,558.2,955592441
709.7,553.9,955592453
715.5,553.6,955592468
711.7,552.1,955592480
713.3,551.9,955592494
707.6,559.3,955592527
706.8,554.3,955592538
710.0,551.2,955592555
690.9,554.6,955592570
691.4,572.1,955592583
693.7,574.8,955592600
700.6,567.8,955592615
708.8,561.4,955592628
707.0,567.3,955592645
739.8,544.6,955592674
735.3,556.0,955592690
734.0,569.4,955592705
730.4,579.9,955592717
699.6,558.6,955592736
667.1,627.2,955592750
648.9,605.0,955592764
683.0,610.3,955592785
688.2,605.6,955592798
686.7,599.8,955592832
676.3,594.6,955592844
686.5,579.4,955592859
692.4,585.0,955592873
699.4,585.2,955592889
695.0,585.5,955592899
732.3,595.3,955592916
739.3,596.0,955592931
725.9,581.4,955592944
711.9,572.8,955592977
687.4,578.4,955592989
640.4,550.9,955593021
655.2,551.5,955593034
632.0,554.2,955593068
659.9,594.7,955593083
658.7,615.6,955593128
699.5,611.7,955593145
705.3,598.6,955593159
663.5,575.1,955593172
633.7,547.8,955593190
671.0,563.1,955593206
674.7,564.5,955593219
672.8,563.4,955593233
676.0,557.2,955593251
705.0,546.5,955593282
699.7,558.0,955593296
673.3,516.9,955593309
685.8,518.2,955593323
684.4,514.8,955593341
658.4,489.1,955593353
675.5,505.7,955593368
723.8,513.7,955593385
747.6,517.8,955593397
773.7,521.4,955593439
745.3,535.5,955593456
734.6,575.9,955593471
739.5,575.0,955593483
721.0,585.5,955593501
724.4,586.7,955593516
724.8,590.1,955593529
707.3,580.3,955593576
702.6,575.1,955593591
686.9,542.7,955593606
670.2,512.5,955593618
721.4,567.9,955593636
712.2,567.0,955593651
704.2,565.9,955593664
714.1,571.1,955593680
698.8,567.3,955593696
742.4,599.2,955593727
719.4,584.2,955593741
712.7,579.7,955593754
702.6,566.6,955593771
643.2,468.7,955593788
659.9,495.1,955593800
670.5,510.2,955593816
663.8,508.6,955593831
685.4,523.7,955593844
705.5,549.2,955593877
722.8,557.7,955593891
741.4,559.7,955593906
737.6,593.0,955593923
729.5,592.2,955593934
716.2,588.0,955593953
708.0,572.9,955593966
713.8,564.0,955593978
710.5,558.9,955593995
713.6,559.0,955594026
734.3,555.3,955594041
726.1,554.3,955594056
729.8,555.4,955594077
737.0,561.1,955594091
739.8,572.8,955594103
734.5,566.8,955594116
739.0,551.8,955594132
739.0,547.4,955594147
735.3,559.1,955594179
734.4,566.0,955594192
735.6,570.2,955594208
739.7,579.3,955594222
738.3,573.7,955594237
733.1,570.3,955594250
723.3,564.0,955594267
711.8,570.8,955594280
712.1,576.7,955594293
713.7,578.6,955594330
701.0,574.0,955594372
607.4,510.3,955594384
657.4,511.5,955594417
718.0,544.1,955594431
694.6,517.9,955594477
